g_piotii_group_755	V1724848	97.672	816	19	0	1	816	1	816	0.0	1402
g_piotii_group_627	V1032009	97.868	1032	22	0	1	1032	1	1032	0.0	1784
g_piotii_group_759	V1728042	99.004	803	8	0	1	803	1	803	0.0	1439
g_piotii_group_1385	V1037188	98.582	141	2	0	1	141	1	141	1.35e-65	250
g_piotii_group_1464	V1086823	97.407	540	14	0	1	540	4	543	0.0	920
g_piotii_group_1468	V1724053	99.790	477	1	0	1	477	1	477	0.0	876
g_piotii_group_1475	V1724515	97.222	144	3	1	1	144	10	152	2.26e-63	243
g_piotii_group_1480	V1397064	97.619	252	6	0	1	252	43	294	2.37e-120	433
g_piotii_group_1483	V1346398	98.143	700	12	1	1	700	1	699	0.0	1219
g_piotii_group_1497	V1055377	98.632	1755	24	0	1	1755	16	1770	0.0	3109
g_piotii_group_1508	V1267672	98.473	393	6	0	1	393	16	408	0.0	693
g_piotii_group_1525	V1158487	98.716	2181	28	0	1	2181	232	2412	0.0	3873
g_piotii_group_1529	V1724319	99.005	402	4	0	1	402	1	402	0.0	721
g_piotii_group_1547	V1483078	98.430	1401	22	0	1	1401	214	1614	0.0	2466
g_piotii_group_1561	V1267839	99.283	279	2	0	1	279	19	297	5.53e-142	505
g_piotii_group_1562	V1053358	94.586	4433	220	12	1	4423	1	4423	0.0	6839
g_piotii_group_1562	V1053358	86.091	985	85	23	4885	5855	4888	5834	0.0	1013
g_piotii_group_1581	V1054252	96.692	1451	41	5	1	1446	28	1476	0.0	2407
g_piotii_group_1581	V1054252	83.333	120	12	5	930	1045	915	1030	1.32e-20	104
g_piotii_group_1589	V1482880	97.980	891	18	0	1	891	34	924	0.0	1546
g_piotii_group_1594	V1723782	99.491	1767	3	1	4	1770	166	1926	0.0	3208
g_piotii_group_1601	V1464697	95.380	1104	38	6	1	1092	1	1103	0.0	1749
g_piotii_group_1620	V1081975	95.122	615	15	1	1	600	1	615	0.0	955
g_piotii_group_1622	V1019920	98.054	771	15	0	1	771	1	771	0.0	1341
g_piotii_group_1627	V1199759	97.166	741	21	0	1	741	1	741	0.0	1253
g_piotii_group_1636	V1614057	97.245	1089	30	0	1	1089	1	1089	0.0	1845
g_piotii_group_1659	V1032194	99.493	987	5	0	1	987	1	987	0.0	1796
g_piotii_group_1673	V1323022	97.419	1782	46	0	1	1782	118	1899	0.0	3037
g_piotii_group_1675	V1565660	95.797	1023	43	0	1	1023	1	1023	0.0	1652
g_piotii_group_1675	V1565660	91.011	89	5	1	940	1028	868	953	1.22e-24	117
g_piotii_group_1675	V1565660	100.000	59	0	0	868	926	940	998	2.04e-22	110
g_piotii_group_1675	V1565660	92.857	42	3	0	856	897	973	1014	5.80e-08	62.1
g_piotii_group_1675	V1565660	100.000	29	0	0	1019	1047	1004	1032	9.70e-06	54.7
g_piotii_group_1694	V1157681	97.592	1744	31	7	1	1734	1	1743	0.0	2977
g_piotii_group_1696	V1054668	97.611	2093	38	1	1	2093	1	2081	0.0	3578
g_piotii_group_1716	V1436231	95.458	1233	44	2	1	1221	16	1248	0.0	1956
g_piotii_group_1720	V1724876	96.865	1212	29	1	1	1212	7	1209	0.0	2019
g_piotii_group_1722	V1723924	90.940	5894	422	71	1	5868	1	5808	0.0	7823
g_piotii_group_1731	V1201634	98.956	2108	19	3	1	2108	1	2105	0.0	3768
g_piotii_group_1731	V1201634	99.792	480	1	0	2035	2514	2083	2562	0.0	881
g_piotii_group_1733	V1436473	95.627	1029	33	4	1	1017	1	1029	0.0	1640
g_piotii_group_1737	V1724349	96.970	1023	31	0	1	1023	40	1062	0.0	1718
g_piotii_group_1740	V1021298	97.050	1017	30	0	1	1017	1	1017	0.0	1712
g_piotii_group_1747	V1170341	97.657	1707	7	3	130	1836	175	1848	0.0	2900
g_piotii_group_1747	V1170341	98.204	167	3	0	1	167	1	167	3.34e-77	292
g_piotii_group_1750	V1482908	97.865	843	6	2	1	831	37	879	0.0	1447
g_piotii_group_1757	V1032269	97.430	895	23	0	1	895	67	961	0.0	1526
g_piotii_group_1760	V1107307	97.183	639	18	0	1	639	1	639	0.0	1081
g_piotii_group_1765	V1157842	98.052	1899	28	1	1	1890	1	1899	0.0	3293
g_piotii_group_1769	V1051426	97.134	942	27	0	1	942	1	942	0.0	1591
g_piotii_group_1770	V1329676	99.402	1338	8	0	922	2259	1	1338	0.0	2427
g_piotii_group_1771	V1058565	98.996	498	5	0	1	498	1	498	0.0	893
g_piotii_group_1773	V1199796	97.328	973	26	0	1	973	1	973	0.0	1653
g_piotii_group_1775	V1612371	97.381	1833	24	1	1	1833	1	1809	0.0	3097
g_piotii_group_1783	V1723563	99.609	1791	7	0	1	1791	1	1791	0.0	3269
g_piotii_group_1784	V1032159	95.864	2466	96	1	1	2466	1	2460	0.0	3984
g_piotii_group_1789	V1458608	97.639	2202	50	2	1	2201	1	2201	0.0	3777
g_piotii_group_1789	V1458608	98.131	856	16	0	2172	3027	2238	3093	0.0	1493
g_piotii_group_1789	V1458608	97.368	38	0	1	1729	1766	2059	2095	4.73e-08	63.9
g_piotii_group_1797	V1436177	97.778	225	5	0	1	225	1	225	4.57e-107	388
g_piotii_group_1798	V1199919	98.553	622	7	2	1	621	1	621	0.0	1098
g_piotii_group_1810	V1436634	94.378	925	32	3	1	924	1	906	0.0	1402
g_piotii_group_1811	V1724406	90.351	1482	80	31	1	1449	1	1452	0.0	1886
g_piotii_group_1813	V1032242	98.455	712	11	0	27	738	27	738	0.0	1254
g_piotii_group_1833	V1728016	96.239	1170	32	2	1	1158	1	1170	0.0	1906
g_piotii_group_1838	V1137716	97.667	300	7	0	1	300	10	309	2.77e-145	516
g_piotii_group_1842	V1379992	97.068	1944	57	0	1	1944	1	1944	0.0	3275
g_piotii_group_1844	V1151386	96.096	1332	52	0	1	1332	1	1332	0.0	2172
g_piotii_group_1886	V1380376	95.908	1173	45	1	1	1173	22	1191	0.0	1897
g_piotii_group_1894	V1482657	97.297	1221	15	1	1	1203	1	1221	0.0	2056
g_piotii_group_1907	V1329288	97.900	381	8	0	1	381	1	381	0.0	660
g_piotii_group_1912	V1723819	96.815	1099	33	2	1	1098	1	1098	0.0	1834
g_piotii_group_1924	V1054253	98.080	729	14	0	1	729	1	729	0.0	1269
g_piotii_smc_3	V1612709	89.378	1205	115	7	1	1197	22	1221	0.0	1504
g_piotii_group_1967	V1168284	95.522	804	30	4	1	801	4	804	0.0	1280
g_piotii_group_1998	V1614108	98.420	2279	36	0	1	2279	13	2291	0.0	4010
g_piotii_group_1998	V1614108	82.841	2675	357	69	4208	6825	4217	6846	0.0	2303
g_piotii_group_1998	V1614108	90.575	870	46	21	7966	8823	7963	8808	0.0	1120
g_piotii_group_1998	V1614108	86.864	944	87	21	6904	7818	6907	7842	0.0	1022
g_piotii_group_1998	V1614108	81.969	1087	172	17	2514	3590	2505	3577	0.0	900
g_piotii_group_1998	V1614108	91.358	81	5	2	6620	6699	6419	6498	1.75e-21	110
g_piotii_group_1998	V1614108	88.889	72	8	0	8310	8381	7704	7775	2.28e-15	89.8
g_piotii_pulA_4~~~pulA_1	V1583593	93.722	1768	93	8	1	1753	1	1765	0.0	2634
g_piotii_group_2007	V1159337	99.025	513	5	0	1	513	1	513	0.0	920
g_piotii_group_2012	V1031942	95.856	1641	68	0	1	1641	1	1641	0.0	2654
g_piotii_group_2050	V1199920	96.255	1629	61	0	1	1629	1	1629	0.0	2671
g_piotii_group_2120	V1144962	97.659	299	7	0	1	299	1	299	9.96e-145	514
g_piotii_group_2227	V1724895	93.063	5146	259	62	1	5121	1	5073	0.0	7435
g_piotii_group_2227	V1724895	83.673	147	22	2	2863	3008	4003	4148	4.66e-30	137
g_piotii_group_2227	V1724895	80.272	147	27	2	4048	4193	2842	2987	1.02e-21	110
g_piotii_group_2322	V1724259	98.972	1264	13	0	121	1384	1	1264	0.0	2263
g_piotii_group_2357	V1723570	97.322	1083	17	1	1	1083	1	1071	0.0	1829
