group_1300	V1549026	95.425	306	14	0	1	306	13	318	7.82e-138	488
group_2099	V1136967	98.792	1739	21	0	2	1740	47	1785	0.0	3096
group_1542	V1013896	98.551	207	3	0	1	207	1	207	2.50e-101	366
group_832	V1117591	100.000	1311	0	0	1	1311	151	1461	0.0	2422
rplM	V1006063	96.889	450	14	0	1	450	1	450	0.0	754
rpsI	V1013412	100.000	489	0	0	1	489	1	489	0.0	904
rpsJ	V1687755	98.058	309	6	0	1	309	333	25	7.73e-153	538
rplC	V1018179	99.846	651	1	0	1	651	1	651	0.0	1197
rplD	V1465915	97.451	667	15	2	1	666	34	699	0.0	1142
rplW	V1018180	100.000	297	0	0	1	297	1	297	3.42e-156	549
rplB	V1462237	99.639	831	3	0	1	831	10	840	0.0	1519
rpsS	V1003476	97.491	279	7	0	1	279	1	279	1.54e-134	477
rplV	V1368852	95.278	360	17	0	1	360	1	360	4.12e-171	599
rplP	V1200931	100.000	420	0	0	1	420	133	552	0.0	776
rpsQ	V1578714	98.876	267	3	0	1	267	1	267	3.15e-136	483
rplN	V1014559	100.000	369	0	0	1	369	1	369	0.0	682
rplX	V1566015	96.131	336	13	0	1	336	1	336	3.00e-162	569
group_194	V1592991	95.986	573	23	0	1	573	1	573	0.0	931
rpsZ	V1370810	99.462	186	1	0	1	186	13	198	4.82e-93	339
rpsH	V1467358	97.494	399	10	0	1	399	19	417	0.0	688
rplF	V1421760	95.556	540	24	0	1	540	61	600	0.0	865
rplR	V1335458	100.000	372	0	0	1	372	43	414	0.0	688
rpsE	V1268575	96.022	729	29	0	1	729	16	744	0.0	1186
rpmD	V1239967	97.814	183	4	0	1	183	1	183	2.22e-86	316
rplO	V1420901	100.000	456	0	0	1	456	67	522	0.0	843
adk	V1014560	97.326	561	15	0	1	561	7	567	0.0	953
rpsM	V1355600	97.354	378	10	0	1	378	1	378	0.0	643
rpsK	V1411056	97.243	399	11	0	1	399	10	408	0.0	676
rpoA	V1011530	99.900	996	1	0	1	996	1	996	0.0	1834
rplQ	V1006272	96.782	435	14	0	1	435	1	435	0.0	726
group_425	V1042314	95.386	1257	58	0	1	1257	1	1257	0.0	2028
group_2392	V1105471	100.000	1080	0	0	1	1080	1	1080	0.0	1995
group_842	V1736991	100.000	1104	0	0	1	1104	1	1104	0.0	2039
pfkB	V1104467	100.000	1149	0	0	1	1149	1	1149	0.0	2122
group_352	V1105538	100.000	1890	0	0	1	1890	7	1896	0.0	3491
dppC	V1105537	100.000	948	0	0	1	948	1	948	0.0	1751
group_115	V1008411	98.864	264	3	0	1	264	7	270	6.73e-133	472
group_1037	V1008413	98.259	1608	28	0	1	1608	1	1608	0.0	2815
group_1033	V1199867	100.000	270	0	0	1	270	16	285	3.17e-141	499
group_1032	V1008415	99.333	450	3	0	1	450	1	450	0.0	815
tmk	V1603925	99.722	720	2	0	1	720	25	744	0.0	1319
iNO1	V1008421	97.988	1143	23	0	1	1143	34	1176	0.0	1984
group_1134	V1008424	95.009	1062	53	0	1	1062	1	1062	0.0	1668
group_686	V1076372	96.585	732	25	0	1	732	1	732	0.0	1214
thiG	V1136950	96.606	825	28	0	1	825	1	825	0.0	1369
thiO	V1008428	95.238	1071	51	0	1	1071	1	1071	0.0	1696
malE	V1010451	98.537	1230	18	0	1	1230	1	1230	0.0	2172
group_359	V1375909	98.020	606	12	0	1	606	4	609	0.0	1055
group_1204	V1736951	97.009	1371	39	2	1	1370	1	1370	0.0	2303
group_140	V1109699	99.254	402	3	0	1	402	13	414	0.0	726
group_747	V1011537	99.462	558	3	0	1	558	43	600	0.0	1014
group_1813	V1195330	100.000	90	0	0	1	90	204	115	1.01e-41	167
rpiA	V1104468	100.000	699	0	0	1	699	1	699	0.0	1291
pgm	V1413301	98.088	1674	32	0	1	1674	1	1674	0.0	2915
ptrB	V1104243	100.000	2613	0	0	1	2613	1	2613	0.0	4826
group_1571	V1006937	97.796	726	16	0	1	726	22	747	0.0	1253
group_1573	V1006935	96.364	1155	42	0	1	1155	1	1155	0.0	1901
group_1391	V1736992	100.000	993	0	0	1	993	1	993	0.0	1834
rpoC	V1006933	96.991	4021	119	2	1	4020	1	4020	0.0	6754
group_294	V1483444	99.375	1281	8	0	1	1281	1	1281	0.0	2322
group_1105	V1137006	97.819	1788	39	0	1	1788	1	1788	0.0	3086
rpmB	V1006923	99.487	195	1	0	1	195	43	237	5.05e-98	355
recG	V1268348	95.979	2437	84	8	1	2436	82	2505	0.0	3945
rpsF	V1203459	96.296	297	11	0	1	297	22	318	7.57e-138	488
ssb	V1043752	98.525	610	8	1	1	609	1	610	0.0	1090
rpsR	V1139467	97.590	249	6	0	1	249	94	342	1.39e-119	427
group_1176	V1006918	97.360	1212	32	0	1	1212	1	1212	0.0	2061
group_1287	V1086949	96.344	465	17	0	1	465	22	486	0.0	765
pyrG	V1603277	98.752	1683	21	0	1	1683	4	1686	0.0	2992
sufC	V1151594	97.169	777	22	0	1	777	1	777	0.0	1314
group_455	V1593817	98.135	1287	15	2	1	1278	1	1287	0.0	2235
argE	V1114721	96.857	1368	43	0	1	1368	1	1368	0.0	2289
group_52	V1103500	99.672	609	2	0	1	609	1	609	0.0	1114
group_2088	V1736994	100.000	6399	0	0	1	6399	1	6399	0.0	11817
group_636	V1483274	99.707	1707	5	0	1	1707	1	1707	0.0	3125
group_1115	V1312636	100.000	348	0	0	1	348	118	465	0.0	643
group_488	V1010223	97.964	933	19	0	1	933	1	933	0.0	1618
group_818	V1612166	96.302	1812	49	4	1	1794	133	1944	0.0	2959
group_905	V1010225	99.232	651	5	0	1	651	1	651	0.0	1175
group_960	V1010228	97.992	747	15	0	1	747	1	747	0.0	1297
uppS	V1010229	99.496	794	4	0	1	794	1	794	0.0	1445
group_1936	V1115097	100.000	1569	0	0	1	1569	1	1569	0.0	2898
sepF	V1334778	97.849	465	10	0	1	465	1	465	0.0	804
group_850	V1736912	100.000	864	0	0	1	864	1	864	0.0	1596
group_964	V1687077	97.325	1458	39	0	1	1458	1	1458	0.0	2477
ybaK	V1618434	99.601	501	2	0	1	501	7	507	0.0	915
gap	V1103554	100.000	1056	0	0	1	1056	1	1056	0.0	1951
asnB	V1010965	98.993	1887	19	0	1	1887	1	1887	0.0	3380
rpmI	V1237947	98.462	195	3	0	1	195	40	234	1.09e-94	344
rplT	V1103555	100.000	384	0	0	1	384	1	384	0.0	710
xerC~~~xerD	V1010966	96.289	997	35	2	1	996	1	996	0.0	1635
group_2178	V1172236	97.011	870	26	0	1	870	10	879	0.0	1463
oppA	V1010971	97.375	1638	43	0	1	1638	1	1638	0.0	2787
group_1259	V1603331	98.565	906	13	0	22	927	1	906	0.0	1602
lsa	V1398525	94.551	312	17	0	781	1092	1	312	1.87e-135	483
group_351	V1021023	99.507	609	3	0	1	609	1	609	0.0	1109
uvrB	V1137089	97.967	2115	43	0	1	2115	1	2115	0.0	3668
group_380	V1008712	96.581	1053	36	0	1	1053	40	1092	0.0	1746
group_1261	V1008715	97.477	753	19	0	1	753	1	753	0.0	1286
group_2362	V1073506	95.614	912	40	0	1	912	1	912	0.0	1463
group_1537	V1276919	98.601	429	6	0	1	429	73	501	0.0	760
group_826	V1008718	97.841	1575	34	0	1	1575	1	1575	0.0	2721
group_383	V1103062	100.000	1941	0	0	1	1941	1	1941	0.0	3585
mdh	V1008722	100.000	963	0	0	1	963	1	963	0.0	1779
group_393	V1736998	100.000	2328	0	0	1	2328	1	2328	0.0	4300
nrdR	V1355884	98.904	456	5	0	1	456	4	459	0.0	815
greA	V1008727	97.917	480	10	0	1	480	1	480	0.0	832
group_1728	V1106390	99.916	1185	1	0	1	1185	1	1185	0.0	2183
group_1132	V1603645	99.392	987	6	0	1	987	4	990	0.0	1790
group_2045	V1337384	96.667	420	14	0	1	420	1	420	0.0	699
group_681	V1402402	96.739	276	9	0	1	276	232	507	1.53e-129	460
group_468	V1107412	100.000	1875	0	0	1	1875	1	1875	0.0	3463
group_1623	V1405102	98.291	234	4	0	1	234	10	243	1.30e-114	411
group_171	V1167454	97.563	985	24	0	1	985	25	1009	0.0	1687
group_554	V1056354	97.324	411	11	0	1	411	22	432	0.0	699
group_1732	V1736999	100.000	174	0	0	1	174	1	174	4.50e-88	322
group_2062	V1120964	100.000	633	0	0	1	633	1	633	0.0	1170
pyk	V1008385	97.917	1440	30	0	1	1440	1	1440	0.0	2494
group_1007	V1103652	100.000	1089	0	0	1	1089	1	1089	0.0	2012
group_1019	V1008391	97.085	789	23	0	1	789	1	789	0.0	1330
glgX	V1736897	95.869	2130	88	0	1	2130	1	2130	0.0	3446
ackA	V1103655	100.000	1230	0	0	1	1230	46	1275	0.0	2272
guaA	V1104764	99.936	1563	1	0	1	1563	1	1563	0.0	2881
group_1217	V1008397	99.136	1389	12	0	1	1389	1	1389	0.0	2499
yraN	V1355973	99.673	612	2	0	1	612	73	684	0.0	1120
group_458	V1176791	100.000	1890	0	0	1	1890	7	1896	0.0	3491
group_1360	V1103837	100.000	1383	0	0	1	1383	1	1383	0.0	2555
proC	V1103836	100.000	807	0	0	1	807	1	807	0.0	1491
ychF	V1103835	100.000	1089	0	0	1	1089	1	1089	0.0	2012
marR	V1137026	100.000	384	0	0	1	384	1	384	0.0	710
group_2310	V1103827	100.000	834	0	0	1	834	1	834	0.0	1541
eno	V1265052	96.528	1296	45	0	1	1296	1	1296	0.0	2167
group_805	V1136995	99.230	909	7	0	1	909	1	909	0.0	1640
group_892	V1400390	99.398	4818	26	2	13	4827	13	4830	0.0	8733
group_1309	V1881259	96.381	2625	95	0	1	2625	31	2655	0.0	4322
argG	V1007434	97.284	1215	33	0	1	1215	1	1215	0.0	2061
group_1396	V1007436	95.985	1320	53	0	1	1320	1	1320	0.0	2145
group_1399	V1007438	97.634	930	22	0	1	930	1	930	0.0	1596
raiA	V1007440	99.256	672	5	0	1	672	1	672	0.0	1214
group_2116	V1007442	96.377	552	20	0	1	552	1	552	0.0	909
group_1242	V1007443	96.624	711	24	0	1	711	1	711	0.0	1181
rpoD	V1007446	95.153	1506	73	0	1	1506	1	1506	0.0	2377
group_1211	V1583568	100.000	2286	0	0	1	2286	1	2286	0.0	4222
group_1146	V1176406	100.000	1188	0	0	1	1188	10	1197	0.0	2194
group_1168	V1737001	100.000	201	0	0	1	201	1	201	5.19e-103	372
group_1989	V1176602	100.000	969	0	0	1	969	34	1002	0.0	1790
group_1274	V1192204	98.406	251	4	0	6	256	21	271	5.15e-124	442
group_1214	V1613985	97.241	290	5	3	1	287	7	296	7.52e-138	488
group_1539	V1103143	100.000	242	0	0	1	242	242	1	1.15e-125	448
group_419	V1103144	100.000	1971	0	0	4	1974	10	1980	0.0	3640
group_586	V1103145	100.000	1752	0	0	1	1752	1	1752	0.0	3236
group_1374	V1571099	100.000	294	0	0	1	294	4	297	1.58e-154	544
spoT	V1008227	98.299	2352	40	0	1	2352	1	2352	0.0	4122
himA	V1008226	100.000	282	0	0	1	282	1	282	7.09e-148	521
aglD2	V1008225	97.660	2436	57	0	1	2436	1	2436	0.0	4183
purB	V1008224	98.960	1443	15	0	1	1443	1	1443	0.0	2582
group_2265	V1008223	96.552	1653	57	0	1	1653	1	1653	0.0	2737
group_958	V1008221	96.623	1155	39	0	1	1155	1	1155	0.0	1917
group_792	V1008219	96.508	945	33	0	1	945	1	945	0.0	1563
group_2131	V1008210	96.364	1320	48	0	1	1320	1	1320	0.0	2172
group_961	V1070975	98.462	390	6	0	1	390	7	396	0.0	688
bH3996	V1334662	97.079	2191	64	0	1	2191	1	2191	0.0	3692
group_1755	V1372623	99.371	159	1	0	1	159	43	201	4.11e-78	289
group_601	V1311646	100.000	1743	0	0	1	1743	1	1743	0.0	3219
group_363	V1007970	97.812	1371	30	0	1	1371	1	1371	0.0	2366
group_2202	V1007967	99.016	813	8	0	1	813	1	813	0.0	1458
hisM	V1007965	97.309	1152	31	0	1	1152	1	1152	0.0	1956
qRI1	V1007964	97.431	1440	37	0	1	1440	1	1440	0.0	2455
rbpA	V1007962	97.989	348	7	0	1	348	1	348	8.55e-173	604
gph	V1007961	97.007	735	22	0	1	735	1	735	0.0	1236
fHA	V1007959	98.186	441	8	0	1	441	1	441	0.0	771
group_1381	V1007957	97.898	333	7	0	1	333	1	333	1.78e-164	577
frr	V1007952	98.018	555	11	0	1	555	1	555	0.0	965
pyrH	V1136925	99.733	750	2	0	1	750	19	768	0.0	1375
tsf	V1007951	99.178	852	7	0	1	852	1	852	0.0	1535
group_1448	V1007950	98.160	489	9	0	1	489	1	489	0.0	854
guaB~~~guaB3	V1007948	97.171	1131	32	0	1	1131	1	1131	0.0	1912
group_1455	V1007946	98.627	1602	22	0	1	1602	1	1602	0.0	2837
group_1459	V1007943	98.584	777	11	0	1	777	1	777	0.0	1375
group_707	V1617452	97.613	2346	41	6	1	2331	28	2373	0.0	4008
rsuA	V1114669	100.000	774	0	0	1	774	1	774	0.0	1430
ruvC	V1011270	96.392	582	21	0	1	582	1	582	0.0	959
tACO1	V1011271	98.287	759	13	0	1	759	1	759	0.0	1330
thrS	V1038267	96.008	2029	81	0	1	2029	1	2029	0.0	3299
group_1311	V1007858	97.535	933	23	0	1	933	1	933	0.0	1596
rpsT	V1622222	99.234	261	2	0	1	261	13	273	6.65e-133	472
group_550	V1007854	96.157	1171	43	2	1	1170	1	1170	0.0	1912
group_839	V1007853	97.661	2052	48	0	1	2052	1	2052	0.0	3524
group_62	V1103475	100.000	4005	0	0	1	4005	1	4005	0.0	7396
group_1378	V1618602	96.241	798	30	0	1	798	4	801	0.0	1308
group_1403	V1007850	98.094	1259	24	0	1	1259	160	1418	0.0	2193
group_92	V1420701	97.056	951	13	4	1	936	1	951	0.0	1587
pflA	V1170842	96.712	882	29	0	1	882	16	897	0.0	1469
pflB	V1007844	97.139	2377	66	2	1	2376	52	2427	0.0	4012
group_56	V1737003	100.000	5940	0	0	1	5940	1	5940	0.0	10970
tal	V1237403	96.649	1104	37	0	1	1104	1	1104	0.0	1834
group_1097	V1043489	95.187	561	27	0	1	561	1	561	0.0	887
secG	V1420783	96.787	249	8	0	1	249	1	249	3.00e-116	416
whiA	V1329342	99.473	948	5	0	1	948	73	1020	0.0	1724
rpoZ	V1009331	100.000	285	0	0	1	285	1	285	1.54e-149	527
pyrF	V1009333	99.013	912	9	0	1	912	1	912	0.0	1635
group_695	V1737004	100.000	2568	0	0	1	2568	1	2568	0.0	4743
pyrB	V1737005	100.000	1269	0	0	1	1269	1	1269	0.0	2344
sixA	V1103281	97.849	558	12	0	1	558	1	558	0.0	965
group_452	V1103279	95.470	861	27	1	1	861	7	855	0.0	1363
tsaE	V1548054	98.080	573	11	0	1	573	1	573	0.0	998
group_1304	V1009322	98.951	1812	19	0	1	1812	1	1812	0.0	3241
group_1121	V1009324	97.055	1494	44	0	1	1494	1	1494	0.0	2516
group_535	V1103275	100.000	405	0	0	1	405	1	405	0.0	749
group_1933	V1008642	96.569	1020	35	0	1	1020	4	1023	0.0	1690
group_461	V1008641	97.363	531	14	0	1	531	1	531	0.0	904
recA	V1008637	97.550	1143	28	0	1	1143	1	1143	0.0	1956
group_2349	V1136964	100.000	693	0	0	1	693	1	693	0.0	1280
group_1201	V1008635	97.076	684	20	0	1	684	7	690	0.0	1153
group_1438	V1008627	99.598	498	2	0	1	498	1	498	0.0	909
group_1443	V1104097	98.587	1203	17	0	1	1203	1	1203	0.0	2128
group_1444	V1619012	97.778	405	9	0	1	405	7	411	0.0	699
group_674	V1105705	100.000	1833	0	0	1	1833	136	1968	0.0	3386
group_197	V1105706	99.961	2544	1	0	1	2544	16	2559	0.0	4693
ilvB	V1115188	100.000	1752	0	0	1	1752	1	1752	0.0	3236
group_518	V1104245	99.945	1803	1	0	1	1803	1	1803	0.0	3325
nikD	V1011990	96.235	1620	46	3	1	1605	1	1620	0.0	2639
pdxS	V1104248	100.000	936	0	0	1	936	4	939	0.0	1729
pgi	V1069332	96.517	1694	59	0	1	1694	1	1694	0.0	2802
group_325	V1006879	95.562	2411	107	0	1	2411	1	2411	0.0	3860
group_779	V1136924	98.499	1932	20	2	1	1923	1	1932	0.0	3398
group_925	V1010556	98.615	1011	14	0	1	1011	1	1011	0.0	1790
group_1325	V1268374	100.000	1329	0	0	1	1329	10	1338	0.0	2455
lspA	V1268375	100.000	612	0	0	1	612	7	618	0.0	1131
dnaE	V1103566	100.000	3567	0	0	1	3567	1	3567	0.0	6588
glnA	V1103565	100.000	1338	0	0	1	1338	1	1338	0.0	2471
group_2195	V1103564	100.000	651	0	0	1	651	1	651	0.0	1203
mraY	V1010565	97.645	1104	26	0	1	1104	1	1104	0.0	1895
group_729	V1010568	97.000	1200	36	0	1	1200	1	1200	0.0	2017
murC	V1170762	97.819	1605	29	2	1	1605	1	1599	0.0	2765
rpsL	V1194354	97.581	372	9	0	1	372	16	387	0.0	638
rpsG	V1023238	99.575	471	2	0	1	471	1	471	0.0	859
fusA	V1121000	100.000	2130	0	0	1	2130	16	2145	0.0	3934
tuf	V1038361	96.667	1200	40	0	1	1200	31	1230	0.0	1995
trxA	V1042319	98.834	343	4	0	1	343	127	469	5.06e-175	612
ylqC	V1008951	99.573	234	1	0	1	234	1	234	1.29e-119	427
rpsP	V1501661	97.308	483	13	0	1	483	79	561	0.0	821
group_1535	V1105323	100.000	1302	0	0	1	1302	1	1302	0.0	2405
group_997	V1105320	100.000	1038	0	0	1	1038	1	1038	0.0	1917
group_544	V1008941	96.855	1749	55	0	1	1749	1	1749	0.0	2926
rplS	V1171477	100.000	369	0	0	1	369	22	390	0.0	682
group_87	V1108946	100.000	705	0	0	1	705	1	705	0.0	1303
group_11	V1105207	99.989	9249	1	0	1	9249	1	9249	0.0	17075
rfe	V1106992	99.909	1104	1	0	1	1104	1	1104	0.0	2034
guaB	V1099697	95.987	1545	62	0	1	1545	1	1545	0.0	2510
prfB	V1013193	95.363	1143	53	0	1	1143	1	1143	0.0	1818
ftsX	V1013195	96.970	924	28	0	1	924	1	924	0.0	1552
group_204	V1504763	98.774	2529	31	0	1	2529	22	2550	0.0	4499
group_2348	V1593739	100.000	1344	0	0	1	1344	1	1344	0.0	2483
group_1801	V1011106	98.953	1146	12	0	1	1146	1	1146	0.0	2050
pucR	V1328473	98.433	1404	22	0	1	1404	1	1404	0.0	2471
group_631	V1420797	97.551	2409	50	4	1	2400	40	2448	0.0	4113
group_693	V1268423	94.788	614	20	2	1	614	1	602	0.0	946
group_660	V1482606	97.497	4795	94	10	1	4794	1	4770	0.0	8167
group_843	V1011534	96.000	1150	44	2	1	1149	1	1149	0.0	1868
group_844	V1011536	99.081	1524	14	0	1	1524	1	1524	0.0	2737
radA	V1176597	99.869	1524	2	0	1	1524	1	1524	0.0	2804
group_1279	V1137152	99.189	1356	2	1	1	1347	1	1356	0.0	2435
group_1091	V1044243	99.153	354	3	0	1	354	52	405	0.0	638
group_1701	V1137741	100.000	189	0	0	1	189	1	189	2.27e-96	350
group_1160	V1619182	96.410	1170	24	7	1	1170	52	1203	0.0	1912
fni	V1482983	94.451	2469	107	10	1	2466	1	2442	0.0	3773
group_884	V1085091	95.802	1191	47	1	1	1191	58	1245	0.0	1919
group_1527	V1401742	97.407	270	7	0	1	270	46	315	1.49e-129	460
group_1165	V1268588	97.236	1194	33	0	1	1194	28	1221	0.0	2023
group_688	V1013363	98.357	852	14	0	1	852	1	852	0.0	1496
group_2046	V1037187	99.403	2010	12	0	1	2010	1	2010	0.0	3646
group_2047	V1409950	99.519	831	4	0	1	831	1	831	0.0	1513
group_690	V1037189	99.367	474	3	0	1	474	1	474	0.0	859
group_1093	V1037443	99.030	1443	14	0	1	1443	1	1443	0.0	2588
yycO	V1038310	100.000	732	0	0	1	732	37	768	0.0	1352
group_1834	V1177581	97.778	180	4	0	1	180	100	279	1.01e-84	311
group_1836	V1577828	97.996	549	11	0	1	549	130	678	0.0	955
group_1837	V1362241	100.000	120	0	0	1	120	19	138	3.05e-58	222
group_1844	V1114875	96.806	1440	46	0	1	1440	1	1440	0.0	2405
group_322	V1198737	100.000	2211	0	0	1	2211	1	2211	0.0	4084
group_1859	V1114873	96.972	1585	48	0	9	1593	9	1593	0.0	2662
group_208	V1363169	98.305	1298	22	0	2	1299	2	1299	0.0	2290
group_1861	V1037206	98.361	366	6	0	1	366	1	366	0.0	643
group_1862	V1362706	98.403	2567	41	0	1	2567	97	2663	0.0	4514
group_211	V1881465	97.436	663	17	0	1	663	16	678	0.0	1131
group_1848	V1704900	97.766	2820	63	0	1	2820	1	2820	0.0	4859
group_210	V1167070	94.892	372	10	1	1	372	1	363	2.59e-163	573
group_1849	V1037896	99.286	420	3	0	1	420	28	447	0.0	760
group_1476	V1075854	97.077	958	26	2	1	957	7	963	0.0	1613
group_1333	V1200118	99.191	1359	11	0	1	1359	1	1359	0.0	2449
group_1554	V1107692	99.959	2460	1	0	1	2460	1	2460	0.0	4538
tauB	V1103828	98.601	858	12	0	19	876	1	858	0.0	1519
group_804	V1103361	99.161	477	4	0	76	552	1	477	0.0	859
group_1373	V1593687	100.000	741	0	0	1	741	1	741	0.0	1369
group_1264	V1593682	99.959	2448	0	1	1	2448	104	2550	0.0	4514
group_1468	V1141829	96.599	588	20	0	1	588	1	588	0.0	976
group_2172	V1136941	98.174	657	12	0	1	657	1	657	0.0	1147
hemW	V1181237	94.789	1324	67	2	1	1323	1	1323	0.0	2061
group_1137	V1200042	96.558	1046	36	0	116	1161	17	1062	0.0	1733
group_1257	V1603326	98.346	1572	26	0	1	1572	1	1572	0.0	2760
hrcA	V1736964	95.155	1032	50	0	1	1032	1	1032	0.0	1629
group_1098	V1199890	92.083	1440	84	13	112	1521	19	1458	0.0	2001
group_426	V1105197	96.750	1200	15	1	1	1200	1	1176	0.0	1978
carB	V1115937	97.144	3396	97	0	1	3396	1	3396	0.0	5734
pyrD	V1200134	97.965	1032	9	5	1	1032	1	1020	0.0	1779
group_965	V1612074	94.636	1044	56	0	1	1044	1	1044	0.0	1618
group_612	V1167203	83.582	3216	442	62	1343	4521	1319	4485	0.0	2935
group_1293	V1137018	99.129	459	4	0	1	459	1	459	0.0	826
sIR2	V1736984	97.055	815	24	0	31	845	1	815	0.0	1373
group_645	V1619108	95.833	1008	39	1	1	1005	1	1008	0.0	1626
fluC	V1009351	98.810	504	6	0	1	504	1	504	0.0	898
group_1187	V1022997	98.905	639	7	0	1	639	10	648	0.0	1142
apbE	V1171397	91.509	1107	67	13	1	1083	22	1125	0.0	1498
